STATE,COUNTY,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031+
VIRGINIA,CHESAPEAKE,22,0,33,23,119,0,33,0,0,0,0,0
VIRGINIA,STAUNTON,0,0,0,0,0,0,0,0,14,0,0,0
VIRGINIA,SUFFOLK,0,40,57,0,36,23,5,0,0,0,0,47
VIRGINIA,VIRGINIA BEACH,0,0,0,0,0,0,8,0,0,0,0,0
WASHINGTON,ADAMS,"32,307","15,233","45,931","34,314",597,"1,069","23,309","6,123",133,"2,239","1,742",881
WASHINGTON,ASOTIN,"2,411","5,600","11,682",324,165,60,210,3,175,0,211,"1,240"
WASHINGTON,BENTON,"28,099","5,116","5,365","15,870",120,0,"2,404","4,118",648,458,166,"1,829"
WASHINGTON,CHELAN,118,0,0,391,0,0,0,0,0,0,0,0
WASHINGTON,CLALLAM,1,9,16,1,4,10,12,0,0,0,13,39
WASHINGTON,CLARK,0,0,6,0,8,15,31,0,0,0,13,0
WASHINGTON,COLUMBIA,"6,547","2,780","4,817","8,153",7,23,"7,990",406,0,0,396,"1,027"
WASHINGTON,COWLITZ,0,0,0,0,0,0,13,0,0,0,0,0
WASHINGTON,DOUGLAS,"36,124","9,597","43,319","25,409",0,"21,659","28,388","10,760","1,014",90,"5,538","9,821"
WASHINGTON,FERRY,0,0,0,227,0,0,0,0,0,0,0,0
WASHINGTON,FRANKLIN,"31,065","5,434","18,765","18,965",406,137,"10,825","3,309",485,378,693,"7,388"
WASHINGTON,GARFIELD,"9,339","3,352","2,564","8,938",439,172,"3,933",666,161,0,457,937
WASHINGTON,GRANT,"15,352","2,728","15,440","8,143","1,180",465,"11,730","1,303",323,41,482,"3,994"
WASHINGTON,GRAYS HARBOR,4,0,0,14,12,6,11,0,8,2,8,57
WASHINGTON,ISLAND,0,0,0,3,0,0,0,0,0,0,0,0
WASHINGTON,JEFFERSON,40,9,0,4,1,14,0,0,0,6,16,17
WASHINGTON,KING,0,0,22,0,0,0,0,10,2,0,6,6
WASHINGTON,KITSAP,4,0,0,0,0,0,0,0,0,0,0,0
WASHINGTON,KITTITAS,"2,998",50,1,357,0,4,0,0,0,0,0,0
WASHINGTON,KLICKITAT,"20,238","4,502","8,084","5,735",0,0,"2,058",0,98,0,212,"1,699"
WASHINGTON,LEWIS,62,60,27,50,30,74,40,56,23,23,148,324
WASHINGTON,LINCOLN,"23,869","19,271","22,707","20,147",182,"3,064","31,949",428,16,79,"2,810","3,910"
WASHINGTON,MASON,0,27,0,62,0,2,0,23,0,43,8,10
WASHINGTON,OKANOGAN,685,83,"1,129",3,0,0,"1,010",0,0,0,0,44
WASHINGTON,PACIFIC,7,8,0,0,19,0,0,0,23,1,41,45
WASHINGTON,SKAGIT,15,15,12,19,55,53,47,38,12,27,68,164
WASHINGTON,SNOHOMISH,0,0,6,3,40,16,3,48,18,0,25,173
WASHINGTON,SPOKANE,"7,954","4,450","4,426","3,910",82,106,"1,880",22,59,7,32,212
WASHINGTON,STEVENS,401,37,102,7,0,0,0,0,10,0,0,0
WASHINGTON,THURSTON,0,6,1,0,0,0,23,0,0,9,7,6
WASHINGTON,WAHKIAKUM,0,0,0,31,0,33,24,0,0,11,43,19
WASHINGTON,WALLA WALLA,"99,407","4,718","11,595","13,098",847,133,"9,692",93,91,105,40,"1,544"
WASHINGTON,WHATCOM,229,139,195,71,112,84,174,279,64,122,377,855
WASHINGTON,WHITMAN,"22,461","11,546","13,120","25,684","4,943","4,337","28,210","3,898",252,"3,855","1,655","2,162"
WASHINGTON,YAKIMA,"32,062",232,"3,391","3,615",0,0,"3,057",0,38,0,42,111
WEST VIRGINIA,BERKELEY,0,17,14,1,20,2,94,37,6,0,0,22
WEST VIRGINIA,BOONE,0,0,0,0,15,0,0,0,0,0,0,0
WEST VIRGINIA,BRAXTON,4,3,0,0,0,0,0,0,0,0,0,0
WEST VIRGINIA,CABELL,0,0,0,0,0,0,0,0,0,6,0,0
WEST VIRGINIA,CALHOUN,0,0,0,0,0,0,0,0,0,0,0,11
WEST VIRGINIA,CLAY,0,0,5,0,0,0,0,0,0,0,0,0
WEST VIRGINIA,DODDRIDGE,8,0,0,0,0,0,0,0,0,0,0,0
WEST VIRGINIA,FAYETTE,0,0,0,0,0,0,0,0,26,0,0,0
WEST VIRGINIA,GILMER,0,0,0,0,0,2,0,0,0,0,0,0
WEST VIRGINIA,GRANT,49,440,410,240,24,75,205,16,1,0,0,41
WEST VIRGINIA,GREENBRIER,68,23,6,9,83,42,168,24,132,65,24,419
WEST VIRGINIA,HAMPSHIRE,473,158,4,0,11,47,0,3,6,0,7,505
WEST VIRGINIA,HARDY,49,71,30,18,32,8,15,17,13,17,18,18
WEST VIRGINIA,JACKSON,0,0,3,0,0,0,0,0,0,0,0,0
WEST VIRGINIA,JEFFERSON,7,17,24,0,0,11,39,0,0,25,0,20
WEST VIRGINIA,KANAWHA,0,0,8,0,0,0,0,0,0,0,0,10
WEST VIRGINIA,LINCOLN,0,0,0,0,0,0,4,0,0,4,0,5
WEST VIRGINIA,MCDOWELL,0,0,0,0,0,0,0,0,2,0,0,0
WEST VIRGINIA,MARSHALL,0,0,0,0,0,0,0,0,1,0,0,0
WEST VIRGINIA,MASON,20,1,53,0,241,100,2,8,70,43,0,60
WEST VIRGINIA,MINERAL,0,0,0,0,0,0,4,0,0,0,0,1
WEST VIRGINIA,MONONGALIA,0,0,2,0,0,0,0,0,0,0,0,0
WEST VIRGINIA,MONROE,0,0,0,0,8,40,5,0,0,0,0,64
WEST VIRGINIA,MORGAN,0,0,15,0,0,0,8,0,0,0,0,0
WEST VIRGINIA,NICHOLAS,0,0,0,0,0,0,0,0,0,0,3,35
WEST VIRGINIA,PENDLETON,0,1,33,12,3,6,2,34,0,0,0,466
WEST VIRGINIA,PLEASANTS,0,0,0,0,0,0,0,0,0,0,0,29
WEST VIRGINIA,POCAHONTAS,56,64,8,12,7,0,0,0,18,12,0,50
WEST VIRGINIA,PRESTON,0,2,29,0,0,0,0,0,0,0,0,0
WEST VIRGINIA,PUTNAM,21,37,0,7,0,0,0,47,20,0,0,10
WEST VIRGINIA,RALEIGH,0,0,0,0,0,0,0,0,13,0,0,0
WEST VIRGINIA,RANDOLPH,6,0,9,0,0,0,0,0,3,0,0,992
WEST VIRGINIA,SUMMERS,0,0,0,0,0,0,0,0,0,0,0,117
WEST VIRGINIA,TUCKER,0,0,0,0,0,0,0,0,0,0,0,141
WEST VIRGINIA,TYLER,0,0,0,0,0,0,10,0,0,0,12,0
WEST VIRGINIA,UPSHUR,0,0,0,0,7,0,0,0,0,0,0,0
WEST VIRGINIA,WEBSTER,0,0,0,0,0,0,0,0,0,0,2,0
WEST VIRGINIA,WIRT,0,0,0,0,0,0,0,0,0,0,0,22
WEST VIRGINIA,WOOD,0,0,0,0,0,4,0,0,0,0,0,98
WISCONSIN,ADAMS,190,22,54,0,1,9,5,1,0,0,0,3
WISCONSIN,ASHLAND,0,0,33,0,0,0,0,0,0,0,0,0
WISCONSIN,BARRON,137,98,155,137,0,35,70,95,33,0,0,387
WISCONSIN,BAYFIELD,0,13,75,0,11,0,0,0,0,0,0,0
WISCONSIN,BROWN,177,19,76,74,4,11,149,36,0,0,8,124
WISCONSIN,BUFFALO,989,500,453,513,138,138,572,244,84,0,0,407
WISCONSIN,BURNETT,0,0,0,10,0,0,0,0,0,0,0,0
WISCONSIN,CALUMET,173,54,48,20,1,15,13,46,11,0,13,162
WISCONSIN,CHIPPEWA,386,392,293,163,136,247,240,216,62,23,138,908
WISCONSIN,CLARK,2,18,21,0,0,5,3,5,0,0,0,177
WISCONSIN,COLUMBIA,724,263,147,400,109,127,187,61,124,52,38,494
WISCONSIN,CRAWFORD,"1,435",749,437,429,89,200,186,560,165,11,0,367
WISCONSIN,DANE,"1,581",838,"1,070","1,204",282,"1,399",850,"2,253",387,220,322,"3,593"
WISCONSIN,DODGE,"1,346",322,193,306,143,6,313,397,78,12,15,819
WISCONSIN,DOOR,668,188,61,70,31,19,61,221,19,0,0,197
WISCONSIN,DUNN,691,423,486,540,125,38,383,134,35,43,28,789
WISCONSIN,EAU CLAIRE,"1,178",879,434,532,429,"1,274","1,201","1,089",179,91,254,903
WISCONSIN,FOND DU LAC,"1,191",194,83,647,176,117,184,202,164,112,21,505
WISCONSIN,GRANT,"3,528","2,266","1,561","2,656",664,"1,721","5,453","3,958",592,515,102,"3,288"
WISCONSIN,GREEN,"2,149",441,635,283,885,"1,059",679,"1,147",247,125,135,948
WISCONSIN,GREEN LAKE,353,120,232,332,28,43,11,6,55,4,7,162
WISCONSIN,IOWA,"2,744",970,"1,378","1,761",929,"1,108","1,273","1,499",483,148,"1,410","5,555"
WISCONSIN,JACKSON,517,193,270,192,110,253,777,309,307,148,57,241
WISCONSIN,JEFFERSON,479,213,175,205,34,49,42,112,59,60,10,188
WISCONSIN,JUNEAU,348,248,510,267,30,145,46,134,6,86,8,323
WISCONSIN,KENOSHA,105,55,28,9,58,1,5,123,72,0,19,70
WISCONSIN,KEWAUNEE,368,82,56,141,19,6,208,0,37,0,17,368
WISCONSIN,LA CROSSE,978,20,296,332,125,133,115,89,26,0,2,160
WISCONSIN,LAFAYETTE,"1,665",307,541,719,379,836,952,574,311,70,293,"5,938"
WISCONSIN,LANGLADE,0,0,0,40,0,0,7,0,0,0,0,0
WISCONSIN,LINCOLN,0,0,0,19,0,0,0,0,0,0,0,0
WISCONSIN,MANITOWOC,686,139,182,217,16,26,172,153,174,45,31,746
WISCONSIN,MARATHON,83,10,24,0,0,21,4,0,0,0,0,238
WISCONSIN,MARINETTE,16,0,0,12,2,0,0,8,0,0,0,0
WISCONSIN,MARQUETTE,205,93,129,76,0,3,71,5,0,0,2,67
WISCONSIN,MILWAUKEE,75,0,0,0,0,0,0,0,0,0,0,0
WISCONSIN,MONROE,"1,144",512,474,371,65,135,126,252,74,14,0,500
WISCONSIN,OCONTO,31,8,11,6,3,0,19,95,4,9,2,7
WISCONSIN,OUTAGAMIE,494,66,182,189,9,52,130,85,5,0,42,234
WISCONSIN,OZAUKEE,92,31,76,74,0,1,141,13,0,0,0,30
WISCONSIN,PEPIN,402,239,232,277,114,234,116,52,0,122,0,161
WISCONSIN,PIERCE,"1,043",320,512,246,0,231,493,355,191,0,3,266
WISCONSIN,POLK,"1,263",396,323,365,0,13,171,19,0,0,0,134
WISCONSIN,PORTAGE,110,171,77,348,12,1,37,10,0,0,0,232
WISCONSIN,RACINE,194,35,183,50,43,39,22,5,132,73,8,157
WISCONSIN,RICHLAND,"1,273",651,541,984,408,407,350,77,144,139,104,322
WISCONSIN,ROCK,"1,414","1,059","1,131","1,021",255,283,916,699,114,291,155,"1,041"
WISCONSIN,RUSK,0,6,0,13,0,0,0,0,0,0,0,0
WISCONSIN,ST CROIX,"2,201","1,056",618,520,66,211,587,499,166,13,23,390
WISCONSIN,SAUK,"1,315",797,563,451,237,375,358,314,201,45,97,433
WISCONSIN,SHAWANO,106,54,95,84,6,8,15,61,44,7,8,51
WISCONSIN,SHEBOYGAN,181,33,55,99,0,47,2,35,0,2,0,26
WISCONSIN,TAYLOR,59,0,0,0,0,1,2,0,4,0,0,0
WISCONSIN,TREMPEALEAU,"1,425","1,188",742,700,237,690,"2,041","1,140","1,181",42,91,"1,202"
WISCONSIN,VERNON,382,657,422,305,120,10,164,235,98,0,0,68
WISCONSIN,WALWORTH,260,413,377,142,72,50,30,156,137,79,125,682
WISCONSIN,WASHBURN,0,0,2,0,0,0,0,2,0,0,0,0
WISCONSIN,WASHINGTON,171,9,79,88,0,2,42,21,0,0,0,49
WISCONSIN,WAUKESHA,304,0,39,68,119,9,23,12,0,0,0,4
WISCONSIN,WAUPACA,594,139,275,414,38,32,56,90,40,19,62,440
WISCONSIN,WAUSHARA,158,18,30,108,0,31,0,0,0,3,0,43
WISCONSIN,WINNEBAGO,502,140,486,433,173,212,66,401,266,45,232,185
WISCONSIN,WOOD,51,35,0,12,0,21,6,0,10,0,0,945
WYOMING,BIG HORN,49,67,0,0,0,0,0,0,0,0,0,0
WYOMING,CAMPBELL,"3,234",0,"1,066",95,19,0,"7,503",0,69,0,113,857
WYOMING,CARBON,0,0,0,0,0,0,0,81,0,0,0,0
WYOMING,CONVERSE,"1,860",0,972,718,0,0,0,0,0,0,0,0
WYOMING,CROOK,4,13,226,75,0,0,0,0,0,0,0,90
WYOMING,FREMONT,26,0,0,0,0,0,0,0,0,0,0,0
WYOMING,GOSHEN,"39,946","14,002","17,319","2,785",0,0,601,0,0,0,0,70
WYOMING,HOT SPRINGS,323,0,60,0,132,19,0,0,8,0,0,10
WYOMING,JOHNSON,16,0,0,0,0,0,0,0,0,0,73,0
WYOMING,LARAMIE,"24,555","2,345","7,520","2,675",0,29,493,12,0,0,0,"2,477"
WYOMING,LINCOLN,438,88,702,0,0,0,0,0,176,0,73,0
WYOMING,NIOBRARA,"6,680",687,"1,221",526,0,0,355,0,0,0,0,0
WYOMING,PARK,48,0,38,0,0,0,0,0,0,0,0,0
WYOMING,PLATTE,"11,904","13,658","12,724","1,085",0,0,"1,075",296,0,0,0,"18,815"
WYOMING,SHERIDAN,0,"1,818",0,0,0,0,0,48,0,0,0,47
WYOMING,WASHAKIE,0,0,33,80,0,0,0,0,0,0,0,0
WYOMING,WESTON,34,0,0,90,0,131,90,0,0,0,0,0
PUERTO RICO,MAYAQUEZ,0,0,0,60,435,0,0,0,0,0,0,0
TOTAL,,"5,350,732","3,001,039","4,004,622","1,995,455","492,120","976,301","1,533,270","1,355,819","387,638","400,850","434,396","1,992,688"
,,,,,,,,,,,,,
1/ Contracts expire September 30.,,,,,,,,,,,,,
